doc_id,CASEID,Freedom.and.Rights,E.plurabus.Unum,representation.of.the.people,popular.will.and.equality,National.identity.and.heritage,Not.a.democracy.a.Republic,flawed.democracy,Institution.and.constitution,unclassified.other,Don.t.know,nothing.disaffected,Nothing.more.to.add,NA.
8475,133648719,1,0,0,0,0,0,0,0,0,0,0,0,0
8481,134077403,0,0,0,1,0,0,0,0,0,0,0,0,0
8485,210493725,0,0,0,0,0,0,0,0,1,0,0,0,0
8490,20308488,1,0,0,0,0,0,0,0,0,0,0,0,0
8507,205470191,1,0,0,0,0,0,0,0,0,0,0,0,0
8509,191943623,0,0,0,0,0,0,0,0,0,0,0,1,0
8511,156461075,0,0,0,0,0,0,0,0,1,0,0,0,0
8520,46718539,0,0,0,1,0,0,0,0,0,0,0,0,0
8522,57847023,1,0,0,0,0,0,1,0,0,0,0,0,0
8524,227433441,1,0,0,0,0,0,0,0,0,0,0,0,0
8526,210141065,0,0,0,0,0,0,0,0,1,0,0,0,0
8535,60325497,0,0,0,0,0,0,0,0,1,0,0,0,0
8536,201289769,0,0,0,0,0,0,1,0,0,0,0,0,0
8537,66036538,1,0,0,0,0,0,0,0,0,0,0,0,0
8544,12285374,0,0,0,1,0,0,0,0,0,0,0,0,0
8549,216819311,0,0,0,0,0,0,0,0,1,0,0,0,0
8555,223499709,0,0,0,0,1,0,0,0,0,0,0,0,0
8556,186032151,0,0,0,0,0,0,0,0,1,0,0,0,0
8559,148449501,1,0,0,0,1,0,0,1,0,0,0,0,0
8564,150972313,0,0,0,1,0,0,0,0,0,0,0,0,0
8567,224761053,1,0,0,1,0,0,0,0,0,0,0,0,0
8573,42148920,0,1,1,1,0,0,0,0,0,0,0,0,0
8580,229952367,0,0,1,1,0,0,0,0,0,0,0,0,0
8585,227146995,1,0,0,1,0,0,0,0,0,0,0,0,0
8587,47049096,0,0,0,0,0,0,0,0,1,0,0,0,0
8590,16231569,0,0,0,0,0,0,0,0,1,0,0,0,0
8603,229165807,0,0,0,0,0,0,0,0,1,0,0,0,0
8608,16129615,0,0,0,1,0,0,0,1,0,0,0,0,0
8610,66069105,1,0,0,1,0,0,0,0,0,0,0,0,0
8612,163468803,1,0,0,1,0,0,0,0,0,0,0,0,0
8624,225113181,0,0,0,0,0,0,0,0,1,0,0,0,0
8626,231081413,0,0,0,0,0,0,0,0,1,0,0,0,0
8627,226964631,0,0,0,0,0,0,0,0,1,0,0,0,0
8629,221414777,0,0,0,0,0,0,0,1,0,0,0,0,0
8639,212308537,0,0,1,1,0,0,0,0,0,0,0,0,0
8640,74604115,0,0,0,1,0,0,0,0,0,0,0,0,0
8647,53413981,0,0,0,0,0,0,0,0,1,0,0,0,0
8650,229443487,0,1,0,0,0,0,0,0,0,0,0,0,0
8653,68418686,0,0,0,0,0,0,0,1,0,0,0,0,0
8658,163449555,0,0,0,0,0,0,0,0,0,0,1,0,0
8661,66437419,1,0,0,0,0,0,0,0,0,0,0,0,0
8666,183071157,0,0,0,1,0,0,0,0,0,0,0,0,0
8671,210112315,0,0,0,0,0,0,0,0,1,0,0,0,0
8672,228560947,0,0,0,1,0,0,0,0,0,0,0,0,0
8674,153557203,1,0,0,0,0,0,1,0,0,0,0,0,0
8675,128780303,0,0,0,1,0,0,0,0,0,0,0,0,0
8676,211156295,0,0,0,1,0,0,0,0,0,0,0,0,0
8680,226222049,0,0,1,1,0,0,0,0,0,0,0,0,0
8683,215690627,0,0,0,1,0,0,0,0,0,0,0,0,0
8689,228872973,1,0,0,0,0,0,0,0,0,0,0,0,0
8690,202040107,0,0,0,1,0,0,0,0,0,0,0,0,0
8693,213386887,0,0,0,1,0,0,0,0,0,0,0,0,0
8694,55974398,0,0,0,0,0,0,0,0,1,0,0,0,0
8695,57838384,0,0,0,0,0,0,0,1,0,0,0,0,0
8696,177652745,0,0,0,0,0,0,0,0,1,0,0,0,0
8701,142451685,0,0,0,1,0,0,1,0,0,0,0,0,0
8702,46810513,0,0,0,1,0,0,0,0,0,0,0,0,0
8709,53937499,0,0,0,0,0,0,0,0,1,0,0,0,0
8718,56532000,1,0,0,0,0,0,0,0,0,0,0,0,0
8722,225628391,0,0,0,0,0,0,0,0,1,0,0,0,0
8724,68645833,1,0,0,0,0,0,0,0,0,0,0,0,0
8727,210670257,1,0,0,0,0,0,0,0,0,0,0,0,0
8738,219674317,0,0,0,0,0,0,0,0,1,0,0,0,0
8739,68464276,0,0,0,0,0,0,0,0,1,0,0,0,0
8745,202536345,0,0,0,0,0,0,0,0,1,0,0,0,0
8748,46817161,0,0,0,1,0,0,0,0,0,0,0,0,0
8750,145651461,1,0,0,0,0,0,0,0,0,0,0,0,0
8751,68765124,0,0,0,1,0,0,0,0,0,0,0,0,0
8752,182798105,0,0,0,0,0,0,0,0,1,0,0,0,0
8756,216956491,0,0,0,0,0,1,0,0,0,0,0,0,0
8757,134525281,1,0,0,1,0,0,0,0,0,0,0,0,0
8761,52566197,1,0,0,0,0,0,0,0,0,0,0,0,0
8762,68682136,1,0,0,1,0,0,0,0,0,0,0,0,0
8775,195425633,1,0,0,0,0,0,0,0,0,0,0,0,0
8780,224177637,0,0,0,1,0,0,0,0,0,0,0,0,0
8783,214210815,1,0,0,1,0,0,0,0,0,0,0,0,0
8789,221368841,0,0,0,1,0,0,0,0,0,0,0,0,0
8790,226760073,0,0,0,0,0,0,0,0,1,0,0,0,0
8791,202107123,1,0,0,0,0,0,0,0,0,0,0,0,0
8792,157593553,0,0,0,0,0,0,0,0,0,0,0,1,0
8795,224589335,1,0,0,1,0,0,0,0,0,0,0,0,0
8798,118603173,0,0,0,1,0,0,0,0,0,0,0,0,0
8803,229432043,0,0,1,0,0,0,0,0,0,0,0,0,0
8810,218918809,0,0,0,0,0,0,0,0,1,0,0,0,0
8817,186620645,0,0,1,1,0,0,0,0,0,0,0,0,0
8818,182173889,0,0,0,0,0,0,0,1,0,0,0,0,0
8822,226621459,0,0,0,0,0,0,0,1,0,0,0,0,0
8824,214285911,0,0,0,1,0,0,0,0,0,0,0,0,0
8833,206817385,1,0,0,0,0,0,0,0,0,0,0,0,0
8838,68682514,0,0,0,0,0,0,0,0,0,0,0,1,0
8842,68941006,0,0,0,1,0,0,0,0,0,0,0,0,0
8846,57019902,0,0,0,0,0,0,0,0,1,0,0,0,0
8849,102193401,0,0,0,1,0,0,0,1,0,0,0,0,0
8850,55871338,1,0,0,0,0,0,0,0,0,0,0,0,0
8865,204317009,0,0,0,1,0,0,0,0,0,0,0,0,0
8866,21188351,1,0,0,0,0,0,0,0,0,0,0,0,0
8868,225152125,1,0,0,1,0,0,0,0,0,0,0,0,0
8869,230444401,1,0,0,0,0,0,0,0,0,0,0,0,0
8873,158607655,0,0,1,0,0,0,1,1,0,0,0,0,0
8878,221664581,0,0,0,0,0,0,0,1,0,0,0,0,0
8879,63355721,0,1,0,0,0,0,0,0,0,0,0,0,0
8881,157687463,0,0,0,1,0,0,0,1,0,0,0,0,0
8885,223369093,1,0,0,0,0,0,0,0,0,0,0,0,0
8893,59956524,0,0,0,1,0,0,0,0,0,0,0,0,0
8897,224991163,0,0,0,1,0,0,0,0,0,0,0,0,0
8898,214818981,1,0,0,0,0,0,0,0,0,0,0,0,0
8899,209234105,0,0,0,0,0,0,0,0,1,0,0,0,0
8900,219289961,0,0,0,0,0,0,0,0,1,0,0,0,0
8903,74289131,1,0,0,0,0,0,0,0,0,0,0,0,0
8907,218527201,1,0,0,0,0,0,0,0,0,0,0,0,0
8909,62574922,0,0,0,1,0,0,0,0,0,0,0,0,0
8913,221138441,0,0,0,0,0,0,0,1,0,0,0,0,0
8914,113190857,1,0,0,0,0,0,0,0,0,0,0,0,0
8915,68802272,0,0,0,1,0,0,0,0,0,0,0,0,0
8917,134058585,0,0,0,0,0,0,0,0,1,0,0,0,0
8918,223373123,1,0,0,0,0,0,0,0,0,0,0,0,0
8919,201478989,1,0,0,0,0,0,0,0,0,0,0,0,0
8925,228137101,0,0,0,0,0,0,0,0,1,0,0,0,0
8926,54825491,0,0,0,0,0,0,0,0,1,0,0,0,0
8933,11337964,0,0,0,0,0,0,1,0,0,0,0,0,0
8938,227295521,0,0,0,1,0,0,0,0,0,0,0,0,0
8943,74504955,1,0,0,0,0,0,0,0,0,0,0,0,0
8947,42515146,0,0,0,0,0,0,0,0,1,0,0,0,0
8950,73420026,1,0,0,0,0,0,0,0,0,0,0,0,0
8954,226733223,1,0,0,0,0,0,0,0,0,0,0,0,0
8957,106620929,0,0,0,0,0,0,0,1,0,0,0,0,0
8966,69729752,0,0,0,1,0,0,0,0,0,0,0,0,0
8969,55733302,0,1,0,0,0,0,0,0,0,0,0,0,0
8970,2217527,0,0,0,0,0,0,0,1,0,0,0,0,0
8972,139109977,0,0,0,0,0,0,0,0,0,0,0,1,0
8974,225095857,1,0,0,0,0,0,0,0,0,0,0,0,0
8975,113946725,0,0,0,1,0,0,0,0,0,0,0,0,0
8977,200814431,0,0,0,1,0,0,0,0,0,0,0,0,0
8983,177620359,1,0,0,0,0,0,0,0,0,0,0,0,0
8986,65453014,1,0,0,0,0,0,0,0,0,0,0,0,0
8992,222222337,0,0,0,0,0,0,0,1,0,0,0,0,0
8996,221876803,1,0,0,0,0,0,0,0,0,0,0,0,0
8998,71757261,0,0,0,1,0,0,0,0,0,0,0,0,0
9005,11280978,0,0,0,0,0,0,1,0,0,0,0,0,0
9009,166568777,0,0,0,1,0,0,0,0,0,0,0,0,0
9014,56994777,1,0,0,0,0,0,0,0,0,0,0,0,0
9019,155260117,0,0,0,1,0,0,0,0,0,0,0,0,0
9020,230112411,0,0,0,1,0,0,0,0,0,0,0,0,0
9021,220382597,0,0,0,0,0,0,0,0,1,0,0,0,0
9024,228671945,0,0,0,1,0,0,1,0,0,0,0,0,0
9027,12259959,1,0,0,0,0,0,0,0,0,0,0,0,0
9035,63339595,0,0,0,0,0,0,0,1,0,0,0,0,0
9038,189334007,0,0,0,0,0,0,1,0,0,0,0,0,0
9040,224451133,0,0,0,1,0,0,0,0,0,0,0,0,0
9053,212310635,0,0,1,1,0,0,0,0,0,0,0,0,0
9056,15370445,1,0,0,0,0,0,0,0,0,0,0,0,0
9060,12244948,0,0,0,0,0,0,0,0,1,0,0,0,0
9062,217618131,0,0,0,1,0,0,0,0,0,0,0,0,0
9066,53188469,0,0,1,0,0,0,0,0,0,0,0,0,0
9068,229720367,0,0,1,1,0,0,0,0,0,0,0,0,0
9072,55524303,0,0,0,0,0,0,0,1,0,0,0,0,0
9076,58372750,0,0,0,0,0,0,0,0,1,0,0,0,0
9077,222122533,1,0,0,0,0,0,0,0,0,0,0,0,0
9078,52914762,1,0,0,0,0,0,0,0,0,0,0,0,0
9079,229081535,0,0,0,1,0,0,0,0,0,0,0,0,0
9080,221292503,0,0,0,1,0,0,0,0,0,0,0,0,0
9081,191762189,1,0,0,0,0,0,0,0,0,0,0,0,0
9083,227213633,0,0,0,0,0,0,0,0,0,0,0,1,0
9084,72288514,0,0,0,1,0,1,0,0,0,0,0,0,0
9086,219830441,1,0,0,1,0,0,0,0,0,0,0,0,0
9099,2245281,0,0,0,1,0,0,0,0,0,0,0,0,0
9105,212620067,1,0,0,0,0,0,0,0,0,0,0,0,0
9110,53226625,0,0,0,0,0,0,1,0,0,0,0,0,0
9111,60401618,0,0,0,0,0,0,0,0,0,0,0,1,0
9113,47172843,0,0,1,0,0,0,0,0,0,0,0,0,0
9116,224586413,1,0,0,0,0,0,0,0,0,0,0,0,0
9118,70472924,1,0,0,0,0,0,1,0,0,0,0,0,0
9124,2055418,0,0,1,1,0,0,0,0,0,0,0,0,0
9128,53899101,0,0,0,0,0,0,0,1,0,0,0,0,0
9135,67335261,0,0,0,1,0,0,0,0,0,0,0,0,0
9145,212231009,1,0,0,0,0,0,0,0,0,0,0,0,0
9149,46809779,0,0,0,1,0,0,0,0,0,0,0,0,0
9153,229892245,0,0,0,1,0,0,0,0,0,0,0,0,0
9154,209103859,1,0,0,0,0,0,0,0,0,0,0,0,0
9158,58769648,1,0,0,0,0,0,0,0,0,0,0,0,0
9162,44640093,0,0,0,1,0,0,0,0,0,0,0,0,0
9163,53006760,1,0,0,1,0,0,0,0,0,0,0,0,0
9164,40806702,0,0,0,0,0,0,0,0,0,0,0,1,0
9167,156611089,1,0,0,0,0,0,0,0,0,0,0,0,0
9173,68785746,0,0,0,0,0,0,0,0,1,0,0,0,0
9179,61603922,1,0,0,0,0,0,0,0,0,0,0,0,0
9180,68285514,0,0,1,1,0,0,0,0,0,0,0,0,0
9186,45420977,0,0,0,0,0,0,0,0,1,0,0,0,0
9193,68001003,1,0,0,0,0,0,0,0,0,0,0,0,0
9199,225085289,0,0,0,0,0,0,0,0,1,0,0,0,0
9211,143998671,0,0,1,1,0,0,0,0,0,0,0,0,0
9214,204303501,0,0,1,1,0,0,0,0,0,0,0,0,0
9223,67330025,1,0,0,0,0,0,0,0,0,0,0,0,0
9226,11176197,0,0,0,0,0,0,0,0,1,0,0,0,0
9230,208523183,0,0,0,0,0,0,0,0,1,0,0,0,0
9238,52631019,0,0,0,0,0,0,0,0,0,0,0,1,0
9239,220793531,0,0,0,0,0,0,0,0,1,0,0,0,0
9241,216149335,0,0,0,1,0,0,0,0,0,0,0,0,0
9261,119874629,1,0,0,0,0,0,0,0,0,0,0,0,0
9262,69644115,0,0,1,0,0,0,0,0,0,0,0,0,0
9263,60776563,1,0,0,1,0,0,0,0,0,0,0,0,0
9279,155142495,1,0,0,0,0,0,0,0,0,0,0,0,0
9286,140969205,0,0,0,0,0,0,0,1,0,0,0,0,0
9288,231127761,0,0,0,1,0,0,0,0,0,0,0,0,0
9291,45627498,0,0,0,1,0,0,0,0,0,0,0,0,0
9292,222326361,0,0,0,0,0,0,0,0,1,0,0,0,0
9299,74178005,0,0,0,1,0,0,0,0,0,0,0,0,0
9307,56091800,0,0,0,0,0,0,0,0,0,0,0,1,0
9317,187802999,0,0,0,1,0,0,1,0,0,0,0,0,0
9327,217186915,0,0,1,1,0,0,0,0,0,0,0,0,0
9328,216475489,1,0,0,1,0,0,0,0,0,0,0,0,0
9329,198177105,0,0,0,1,0,0,0,0,0,0,0,0,0
9337,197798947,0,0,0,0,0,0,0,0,1,0,0,0,0
9348,228599999,0,0,0,0,0,0,0,0,1,0,0,0,0
9349,211981931,0,0,0,0,0,0,0,0,1,0,0,0,0
9350,231181477,0,0,0,0,0,0,0,0,1,0,0,0,0
9362,69534671,0,0,0,1,0,0,0,0,0,0,0,0,0
9368,158072707,0,0,0,1,0,0,0,0,0,0,0,0,0
9374,230088215,0,0,0,0,0,0,0,0,1,0,0,0,0
9376,212285673,1,0,0,0,0,0,0,0,0,0,0,0,0
9381,61662620,1,0,0,0,0,0,0,0,0,0,0,0,0
9385,139176575,0,0,0,0,0,0,0,0,1,0,0,0,0
9388,53258929,0,1,0,0,0,0,0,0,0,0,0,0,0
9392,220733025,0,0,0,0,0,1,0,0,0,0,0,0,0
9400,135952937,0,0,0,0,0,0,1,0,0,0,0,0,0
9407,210388661,0,0,0,0,0,0,0,0,1,0,0,0,0
9433,222186037,0,0,0,1,0,0,0,0,0,0,0,0,0
9434,201155539,1,0,0,0,0,0,0,0,0,0,0,0,0
9444,229564175,0,0,0,1,0,0,0,0,0,0,0,0,0
9447,230091169,0,0,0,0,0,0,0,0,1,0,0,0,0
9449,210524053,0,1,0,1,0,0,0,0,0,0,0,0,0
9452,179881131,0,0,0,1,0,0,0,0,0,0,0,0,0
9456,224954335,0,0,0,0,0,0,0,0,1,0,0,0,0
9465,120086233,1,0,0,1,0,0,0,0,0,0,0,0,0
9473,162027383,1,0,0,0,0,0,0,0,0,0,0,0,0
9479,225785197,0,0,0,0,0,0,0,0,1,0,0,0,0
9506,227411761,0,0,1,1,0,0,0,0,0,0,0,0,0
9510,67459644,0,0,0,0,0,0,0,1,0,0,0,0,0
9515,59281562,0,0,0,1,0,0,0,0,0,0,0,0,0
9516,43161387,0,1,0,0,0,0,0,0,0,0,0,0,0
9517,210098415,0,0,0,0,0,0,0,0,1,0,0,0,0
9521,73837983,1,0,0,0,0,0,0,0,0,0,0,0,0
9524,60202276,1,0,0,1,0,0,0,0,0,0,0,0,0
9525,69204775,0,0,0,0,0,0,0,0,0,0,0,1,0
9530,226738021,0,0,0,0,0,0,0,0,0,0,0,1,0
9538,12145139,0,0,0,0,0,0,0,0,1,0,0,0,0
9544,215652759,1,0,0,0,0,0,0,0,0,0,0,0,0
9546,66405626,0,0,0,1,0,0,0,1,0,0,0,0,0
9552,214582567,0,0,0,0,0,0,0,0,0,0,0,1,0
9553,230334797,0,0,0,0,0,0,0,0,1,0,0,0,0
9568,158927125,0,0,1,1,0,0,0,0,0,0,0,0,0
9574,48288385,0,0,0,0,0,0,0,0,1,0,0,0,0
9591,220480575,1,0,0,0,0,0,0,1,0,0,0,0,0
9593,224925545,0,0,0,0,0,0,0,0,1,0,0,0,0
9595,229889847,0,0,0,0,0,0,0,0,1,0,0,0,0
9597,189227785,0,0,0,0,0,0,0,0,1,0,0,0,0
9603,136503271,1,0,0,0,0,0,0,0,0,0,0,0,0
9605,46816653,1,0,0,0,0,0,0,0,0,0,0,0,0
9611,214994191,0,0,0,0,0,0,0,0,1,0,0,0,0
9612,61393434,0,0,0,0,0,0,0,1,0,0,0,0,0
9616,226603589,0,0,0,1,0,0,0,0,0,0,0,0,0
9622,189268021,0,0,0,1,0,0,0,0,0,0,0,0,0
9624,225695739,0,0,0,1,0,0,0,0,0,0,0,0,0
9629,226026409,0,0,0,1,0,0,0,0,0,0,0,0,0
9640,190523311,0,0,0,1,0,0,0,0,0,0,0,0,0
9642,22049714,0,0,0,1,0,0,0,0,0,0,0,0,0
9645,129662641,0,0,0,1,0,0,0,0,0,0,0,0,0
9652,225106807,0,0,0,0,0,0,0,0,1,0,0,0,0
9668,58573301,0,0,0,1,0,0,0,0,0,0,0,0,0
9675,11745572,1,0,0,0,0,0,0,0,0,0,0,0,0
9679,113429005,0,0,0,1,0,0,0,0,0,0,0,0,0
9681,53877024,1,0,0,0,0,0,0,0,0,0,0,0,0
9695,49093598,0,0,0,1,0,0,0,0,0,0,0,0,0
9699,213995233,0,0,0,0,0,0,0,0,0,0,0,1,0
9705,141254255,0,0,0,1,0,0,0,0,0,0,0,0,0
9706,53255172,1,0,0,0,0,0,0,0,0,0,0,0,0
9721,221186473,0,0,0,0,0,0,0,0,1,0,0,0,0
9722,208158233,0,0,0,0,0,0,0,0,1,0,0,0,0
9724,194547459,0,0,0,0,0,0,0,0,1,0,0,0,0
9736,230067291,1,0,0,0,0,0,0,0,0,0,0,0,0
9737,224408617,0,0,0,1,0,0,0,0,0,0,0,0,0
9740,2248259,0,0,0,1,0,0,0,0,0,0,0,0,0
9745,229159551,1,0,0,0,0,0,0,0,0,0,0,0,0
9747,231391925,0,0,0,1,0,0,0,0,0,0,0,0,0
9753,47154485,0,0,0,1,0,0,0,0,0,0,0,0,0
9755,46128709,0,0,0,0,0,0,0,0,1,0,0,0,0
9759,67423983,1,0,0,0,0,0,0,0,0,0,0,0,0
9761,199634413,0,0,0,0,0,0,0,0,1,0,0,0,0
9763,220068847,0,0,0,0,0,0,0,0,0,1,0,0,0
9770,223886385,0,0,0,0,0,0,0,0,0,0,0,1,0
9773,226873857,1,0,0,0,0,0,0,0,0,0,0,0,0
9779,219196979,0,0,0,0,0,1,0,0,0,0,0,0,0
9781,21976710,0,0,0,0,0,0,0,0,1,0,0,0,0
9785,216705891,0,0,0,0,0,0,0,0,1,0,0,0,0
9787,214881627,0,0,0,1,0,0,0,0,0,0,0,0,0
9795,205165415,1,0,0,1,0,0,0,0,0,0,0,0,0
9797,46588057,1,0,0,0,0,0,0,0,0,0,0,0,0
9808,14630553,1,0,0,0,0,0,0,0,0,0,0,0,0
9814,45327149,0,0,0,1,0,0,0,0,0,0,0,0,0
9820,197428981,0,0,1,0,0,0,0,0,0,0,0,0,0
9823,203505803,0,0,0,0,0,0,0,1,0,0,0,0,0
9825,68106131,1,0,0,0,0,0,0,0,0,0,0,0,0
9830,42795498,0,0,0,0,0,0,0,0,1,0,0,0,0
9852,60582046,0,0,0,0,0,0,0,0,1,0,0,0,0
9860,231032805,0,0,0,0,0,0,0,0,1,0,0,0,0
9861,115282779,0,0,0,0,0,0,0,0,0,0,1,0,0
9872,217579309,1,0,0,0,0,0,0,0,0,0,0,0,0
9880,231090489,0,0,0,0,0,0,0,0,1,0,0,0,0
9882,12145940,0,0,0,1,0,0,0,0,0,0,0,0,0
9888,216166401,1,0,0,0,0,0,0,0,0,0,0,0,0
9890,44581286,0,0,0,1,0,0,0,0,0,0,0,0,0
9900,3557,0,0,0,1,0,0,0,0,0,0,0,0,0
9903,223634907,0,0,0,0,0,0,0,0,1,0,0,0,0
9906,214670113,1,0,0,0,0,0,0,0,0,0,0,0,0
9929,220997037,1,0,0,0,0,0,0,0,0,0,0,0,0
9938,197069389,1,0,0,0,0,0,0,0,0,0,0,0,0
9940,127709073,1,0,0,0,0,0,0,0,0,0,0,0,0
9957,12254165,0,0,0,1,0,0,0,0,0,0,0,0,0
9961,215798807,1,0,0,1,0,0,0,0,0,0,0,0,0
9963,64772941,0,0,0,0,0,0,0,0,1,0,0,0,0
9964,60261733,0,0,0,1,0,0,0,0,0,0,0,0,0
9965,222836419,0,0,0,1,0,0,0,0,0,0,0,0,0
9968,59092708,0,0,0,0,0,0,0,0,1,0,0,0,0
9972,133345569,1,0,0,0,0,0,0,0,0,0,0,0,0
9990,40674157,0,0,0,0,0,0,0,1,0,0,0,0,0
9994,111358527,0,0,0,0,0,0,0,0,1,0,0,0,0
10001,231368633,0,0,0,0,0,0,0,0,1,0,0,0,0
10003,16464879,0,0,0,1,0,0,0,0,0,0,0,0,0
10005,11202049,1,0,0,1,0,0,0,0,0,0,0,0,0
10009,107919023,0,0,0,0,0,0,0,0,1,0,0,0,0
10010,219773661,0,0,0,0,0,0,0,0,0,1,0,0,0
10014,231371411,0,0,0,0,0,0,0,0,1,0,0,0,0
10018,102357329,0,0,0,0,0,1,0,0,0,0,0,0,0
10021,22399717,1,0,0,1,0,0,0,0,0,0,0,0,0
10024,65370121,1,0,0,0,0,0,0,0,0,0,0,0,0
10025,210109683,0,0,0,1,0,0,0,0,0,0,0,0,0
10028,226400063,0,0,0,0,0,0,0,0,1,0,0,0,0
10034,209019683,1,0,0,0,0,0,0,0,0,0,0,0,0
10035,229036653,0,0,0,0,0,0,0,0,1,0,0,0,0
10039,217090005,0,0,0,0,0,0,0,0,1,0,0,0,0
10050,226354879,0,0,0,0,0,0,0,0,1,0,0,0,0
10052,209788159,0,0,0,1,0,0,0,0,0,0,0,0,0
10053,218221329,1,0,0,0,0,0,0,0,0,0,0,0,0
10058,19723508,1,0,0,0,0,0,0,0,0,0,0,0,0
10061,226348865,1,0,0,0,0,0,0,0,0,0,0,0,0
10074,211778137,1,0,0,0,0,0,0,0,0,0,0,0,0
10077,224533599,0,0,0,0,0,0,0,0,1,0,0,0,0
10080,142440581,1,0,0,0,0,0,0,0,0,0,0,0,0
10092,211122839,1,0,0,0,0,0,0,0,0,0,0,0,0
10097,216069939,0,0,0,0,0,0,0,0,0,0,1,0,0
10102,230860487,1,0,0,0,0,0,0,0,0,0,0,0,0
10103,192004579,0,0,0,0,0,0,1,0,0,0,0,0,0
10108,219828653,1,0,0,0,0,0,0,0,0,0,0,0,0
10112,208714953,1,0,0,0,0,0,0,0,0,0,0,0,0
10115,2370402,1,0,0,0,0,0,0,0,0,0,0,0,0
10121,71071066,0,0,0,0,0,1,0,0,0,0,0,0,0
10126,192137507,0,0,0,1,0,0,0,0,0,0,0,0,0
10128,224084811,0,0,1,0,0,0,0,0,0,0,0,0,0
10129,222707985,0,0,0,0,0,0,0,0,1,0,0,0,0
10131,53447144,1,0,0,0,0,0,0,1,0,0,0,0,0
10132,208899199,0,0,0,0,0,0,0,0,1,0,0,0,0
10133,217071133,0,0,0,1,0,0,0,0,0,0,0,0,0
10139,60375019,1,0,0,1,0,0,0,0,0,0,0,0,0
10141,134180025,0,0,0,1,0,0,0,0,0,0,0,0,0
10144,49991988,0,0,0,0,0,0,0,0,1,0,0,0,0
10150,216847149,0,0,0,0,0,0,0,1,0,0,0,0,0
10153,229867767,0,0,0,0,0,0,0,0,1,0,0,0,0
10156,16491009,1,0,0,0,0,0,1,1,0,0,0,0,0
10157,228793481,0,0,0,1,0,0,0,0,0,0,0,0,0
10160,68873563,0,0,0,1,0,0,0,0,0,0,0,0,0
10165,208396759,1,0,0,0,0,0,0,0,0,0,0,0,0
10167,108653951,0,0,0,1,0,0,0,0,0,0,0,0,0
10170,44466667,0,0,0,0,0,0,0,0,1,0,0,0,0
10174,74834685,0,0,0,0,0,0,1,0,0,0,0,0,0
10176,226152103,0,0,0,0,0,0,0,0,0,0,1,0,0
10180,59310168,1,0,0,0,0,0,0,0,0,0,0,0,0
10181,69132241,0,0,0,1,0,0,0,0,0,0,0,0,0
10182,202075371,0,0,0,1,0,0,0,0,0,0,0,0,0
10183,222138323,1,0,0,0,0,0,0,0,0,0,0,0,0
10184,102395805,0,0,0,0,0,0,1,0,0,0,0,0,0
10185,18987993,0,0,0,0,0,0,0,1,0,0,0,0,0
10186,156925379,1,0,0,0,0,0,0,1,0,0,0,0,0
10187,51844305,0,0,0,0,0,0,0,0,1,0,0,0,0
10188,214743247,0,0,0,1,0,0,0,0,0,0,0,0,0
10192,47126452,1,0,0,0,0,0,0,0,0,0,0,0,0
10193,52130810,1,0,0,0,0,0,0,0,0,0,0,0,0
10195,230990679,0,0,1,0,0,0,0,0,0,0,0,0,0
10204,161696067,0,0,0,0,0,0,1,0,0,0,0,0,0
10206,206902339,0,0,0,0,0,0,1,0,0,0,0,0,0
10213,209191913,1,0,0,0,0,0,0,0,0,0,0,0,0
10218,100637067,1,0,0,0,0,0,0,0,0,0,0,0,0
10224,212965671,1,0,0,0,0,0,0,0,0,0,0,0,0
10225,74269620,1,0,0,0,0,0,0,0,0,0,0,0,0
10227,200515651,0,0,0,1,0,0,0,0,0,0,0,0,0
10230,46808207,1,0,0,0,0,0,0,0,0,0,0,0,0
10231,48062245,1,0,0,0,0,0,1,0,0,0,0,0,0
10237,67349414,0,0,0,1,0,0,1,0,0,0,0,0,0
10242,230865239,1,0,1,1,0,0,0,0,0,0,0,0,0
10243,227596049,0,0,0,0,0,1,0,0,0,0,0,0,0
10244,124573269,0,0,0,0,0,0,0,0,0,0,1,0,0
10246,210070573,0,0,0,0,0,0,0,0,1,0,0,0,0
10253,15851975,1,0,0,0,0,0,0,0,0,0,0,0,0
10257,226639547,1,0,0,0,0,0,0,0,0,0,0,0,0
10258,229310757,0,0,0,1,0,0,0,0,0,0,0,0,0
10262,204801373,1,0,0,0,0,0,0,0,0,0,0,0,0
10263,64834339,1,0,0,0,0,0,0,0,0,0,0,0,0
10267,68308687,0,0,1,1,0,1,0,0,0,0,0,0,0
10272,219995315,0,0,0,1,0,0,0,0,0,0,0,0,0
10273,214082373,1,0,0,0,0,0,0,0,0,0,0,0,0
10278,201166669,0,0,0,0,0,1,0,0,0,0,0,0,0
10279,225138465,0,1,0,0,0,0,0,0,0,0,0,0,0
10281,223637663,1,0,0,1,0,0,0,0,0,0,0,0,0
10286,132290515,0,0,0,1,0,0,0,0,0,0,0,0,0
10291,18570624,1,0,0,1,0,0,0,0,0,0,0,0,0
10292,47216768,0,0,1,0,0,0,0,0,0,0,0,0,0
10297,210041179,1,0,0,0,0,0,0,0,0,0,0,0,0
10300,180129763,1,0,0,1,0,0,1,0,0,0,0,0,0
10302,228956153,0,0,0,0,0,0,0,0,1,0,0,0,0
10306,2062755,1,0,0,1,0,0,0,0,0,0,0,0,0
10308,218718229,1,0,0,0,0,0,0,0,0,0,0,0,0
